"Date","Price","Open","High","Low","Change %"
"Oct 30, 2015","6.9534","6.9748","6.9957","6.9397","-0.35%"
"Oct 29, 2015","6.9775","6.9457","6.9825","6.9330","0.47%"
"Oct 28, 2015","6.9446","7.0186","7.0559","6.9273","-1.07%"
"Oct 27, 2015","7.0194","7.0218","7.0384","7.0053","-0.07%"
"Oct 26, 2015","7.0244","6.9881","7.0321","6.9754","0.42%"
"Oct 23, 2015","6.9951","7.0615","7.0755","6.9792","-0.94%"
"Oct 22, 2015","7.0616","7.1969","7.2066","7.0558","-1.92%"
"Oct 21, 2015","7.1995","7.2005","7.2234","7.1943","-0.06%"
"Oct 20, 2015","7.2035","7.2010","7.2295","7.1860","0.02%"
"Oct 19, 2015","7.2024","7.2092","7.2416","7.1883","-0.08%"
"Oct 16, 2015","7.2079","7.2229","7.2431","7.1986","-0.22%"
"Oct 15, 2015","7.2239","7.2810","7.2927","7.2102","-0.81%"
"Oct 14, 2015","7.2830","7.2143","7.2932","7.2130","0.90%"
"Oct 13, 2015","7.2181","7.1775","7.2328","7.1699","0.53%"
"Oct 12, 2015","7.1801","7.2041","7.2213","7.1775","-0.37%"
"Oct 09, 2015","7.2070","7.1648","7.2279","7.1506","0.57%"
"Oct 08, 2015","7.1661","7.1402","7.1952","7.1383","0.35%"
"Oct 07, 2015","7.1414","7.1625","7.1719","7.1250","-0.32%"
"Oct 06, 2015","7.1642","7.1116","7.1712","7.0995","0.77%"
"Oct 05, 2015","7.1096","7.1313","7.1757","7.0995","-0.21%"
"Oct 02, 2015","7.1248","7.1148","7.1935","7.0862","0.12%"
"Oct 01, 2015","7.1162","7.1024","7.1263","7.0760","0.15%"
"Sep 30, 2015","7.1053","7.1542","7.1667","7.0903","-0.74%"
"Sep 29, 2015","7.1584","7.1601","7.1835","7.1205","-0.05%"
"Sep 28, 2015","7.1620","7.1341","7.1646","7.0983","0.37%"
"Sep 25, 2015","7.1354","7.1648","7.1687","7.0839","-0.46%"
"Sep 24, 2015","7.1684","7.1394","7.2105","7.1171","0.38%"
"Sep 23, 2015","7.1411","7.0877","7.1589","7.0782","0.72%"
"Sep 22, 2015","7.0901","7.1228","7.1475","7.0839","-0.51%"
"Sep 21, 2015","7.1267","7.1804","7.2190","7.1190","-0.95%"
"Sep 18, 2015","7.1951","7.2778","7.2931","7.1690","-1.17%"
"Sep 17, 2015","7.2805","7.1904","7.2843","7.1825","1.22%"
"Sep 16, 2015","7.1924","7.1748","7.2122","7.1414","0.22%"
"Sep 15, 2015","7.1768","7.2023","7.2162","7.1690","-0.44%"
"Sep 14, 2015","7.2088","7.2244","7.2460","7.1826","-0.28%"
"Sep 11, 2015","7.2289","7.1920","7.2354","7.1721","0.50%"
"Sep 10, 2015","7.1931","7.1446","7.2052","7.1231","0.65%"
"Sep 09, 2015","7.1463","7.1289","7.1502","7.0974","0.22%"
"Sep 08, 2015","7.1309","7.1084","7.1521","7.0976","0.31%"
"Sep 07, 2015","7.1091","7.0902","7.1155","7.0770","0.34%"
"Sep 04, 2015","7.0850","7.0686","7.1066","7.0463","0.21%"
"Sep 03, 2015","7.0700","7.1334","7.1475","7.0450","-0.92%"
"Sep 02, 2015","7.1357","7.1972","7.2046","7.1258","-0.91%"
"Sep 01, 2015","7.2011","7.1469","7.2170","7.1437","0.70%"
"Aug 31, 2015","7.1508","7.1356","7.1844","7.1267","0.12%"
"Aug 28, 2015","7.1420","7.1998","7.2266","7.1241","-0.85%"
"Aug 27, 2015","7.2031","7.2523","7.2820","7.1735","-0.70%"
"Aug 26, 2015","7.2540","7.3834","7.4155","7.2357","-1.79%"
"Aug 25, 2015","7.3861","7.4389","7.4448","7.3064","-0.77%"
"Aug 24, 2015","7.4432","7.2582","7.5008","7.2582","2.29%"
"Aug 21, 2015","7.2766","7.1808","7.2791","7.1706","1.31%"
"Aug 20, 2015","7.1822","7.1100","7.1847","7.0969","0.99%"
"Aug 19, 2015","7.1118","7.0449","7.1227","7.0436","0.93%"
"Aug 18, 2015","7.0466","7.0810","7.1095","7.0417","-0.53%"
"Aug 17, 2015","7.0841","7.0970","7.1155","7.0686","-0.21%"
"Aug 14, 2015","7.0991","7.1327","7.1515","7.0912","-0.49%"
"Aug 13, 2015","7.1341","7.1225","7.1831","7.0886","0.12%"
"Aug 12, 2015","7.1257","6.9802","7.1838","6.9701","2.04%"
"Aug 11, 2015","6.9830","6.8403","7.0133","6.8266","2.05%"
"Aug 10, 2015","6.8427","6.8085","6.8564","6.7831","0.46%"
"Aug 07, 2015","6.8111","6.7852","6.8192","6.7389","0.40%"
"Aug 06, 2015","6.7841","6.7728","6.7949","6.7523","0.18%"
"Aug 05, 2015","6.7722","6.7537","6.7921","6.7356","0.22%"
"Aug 04, 2015","6.7572","6.7985","6.8250","6.7525","-0.63%"
"Aug 03, 2015","6.7999","6.8108","6.8295","6.7923","-0.34%"
"Jul 31, 2015","6.8232","6.7877","6.9015","6.7809","0.50%"
"Jul 30, 2015","6.7890","6.8205","6.8243","6.7635","-0.47%"
"Jul 29, 2015","6.8213","6.8659","6.8831","6.8081","-0.67%"
"Jul 28, 2015","6.8676","6.8865","6.8932","6.8417","-0.30%"
"Jul 27, 2015","6.8885","6.8124","6.9115","6.8100","1.00%"
"Jul 24, 2015","6.8206","6.8182","6.8288","6.7833","0.01%"
"Jul 23, 2015","6.8196","6.7849","6.8426","6.7806","0.45%"
"Jul 22, 2015","6.7890","6.7901","6.8093","6.7489","-0.04%"
"Jul 21, 2015","6.7914","6.7212","6.8119","6.7126","1.01%"
"Jul 20, 2015","6.7233","6.7244","6.7512","6.7112","-0.01%"
"Jul 17, 2015","6.7240","6.7515","6.7724","6.7213","-0.43%"
"Jul 16, 2015","6.7531","6.7955","6.8064","6.7397","-0.66%"
"Jul 15, 2015","6.7981","6.8353","6.8530","6.7843","-0.57%"
"Jul 14, 2015","6.8369","6.8295","6.8816","6.8059","0.08%"
"Jul 13, 2015","6.8315","6.8922","6.9517","6.8252","-1.45%"
"Jul 10, 2015","6.9323","6.8503","6.9652","6.8466","1.15%"
"Jul 09, 2015","6.8536","6.8761","6.9066","6.8218","-0.37%"
"Jul 08, 2015","6.8789","6.8369","6.8876","6.8131","0.59%"
"Jul 07, 2015","6.8387","6.8633","6.8682","6.7779","-0.39%"
"Jul 06, 2015","6.8655","6.8252","6.8895","6.8047","-0.46%"
"Jul 03, 2015","6.8970","6.8770","6.9000","6.8649","0.28%"
"Jul 02, 2015","6.8776","6.8531","6.9018","6.8395","0.33%"
"Jul 01, 2015","6.8548","6.9056","6.9285","6.8463","-0.75%"
"Jun 30, 2015","6.9063","6.9746","6.9829","6.8888","-1.00%"
"Jun 29, 2015","6.9761","6.8505","7.0028","6.7996","0.62%"
"Jun 26, 2015","6.9330","6.9565","6.9679","6.9089","-0.35%"
"Jun 25, 2015","6.9573","6.9527","6.9716","6.9236","0.02%"
"Jun 24, 2015","6.9560","6.9322","6.9753","6.9228","0.33%"
"Jun 23, 2015","6.9330","7.0398","7.0456","6.9104","-1.55%"
"Jun 22, 2015","7.0422","7.0541","7.0857","7.0224","-0.11%"
"Jun 19, 2015","7.0497","7.0511","7.0734","7.0100","-0.03%"
"Jun 18, 2015","7.0521","7.0381","7.1005","7.0337","0.17%"
"Jun 17, 2015","7.0404","6.9827","7.0534","6.9605","0.81%"
"Jun 16, 2015","6.9837","7.0063","7.0338","6.9560","-0.32%"
"Jun 15, 2015","7.0059","6.9686","7.0127","6.9455","0.13%"
"Jun 12, 2015","6.9965","6.9860","7.0138","6.9220","0.13%"
"Jun 11, 2015","6.9874","7.0271","7.0322","6.9401","-0.59%"
"Jun 10, 2015","7.0289","7.0008","7.0657","6.9868","0.38%"
"Jun 09, 2015","7.0022","7.0064","7.0404","6.9573","-0.06%"
"Jun 08, 2015","7.0064","6.8921","7.0169","6.8723","1.63%"
"Jun 05, 2015","6.8938","6.9676","6.9994","6.8524","-1.08%"
"Jun 04, 2015","6.9690","6.9872","7.0573","6.9602","-0.25%"
"Jun 03, 2015","6.9865","6.9120","6.9952","6.8657","1.05%"
"Jun 02, 2015","6.9137","6.7725","6.9379","6.7644","2.05%"
"Jun 01, 2015","6.7745","6.8091","6.8130","6.7477","-0.53%"
"May 29, 2015","6.8107","6.7867","6.8219","6.7745","0.30%"
"May 28, 2015","6.7900","6.7611","6.7962","6.7378","0.41%"
"May 27, 2015","6.7625","6.7442","6.7820","6.7083","0.25%"
"May 26, 2015","6.7458","6.8068","6.8116","6.7386","-0.92%"
"May 25, 2015","6.8082","6.8188","6.8280","6.7946","-0.29%"
"May 22, 2015","6.8280","6.8848","6.9476","6.8175","-0.85%"
"May 21, 2015","6.8862","6.8810","6.9289","6.8710","0.06%"
"May 20, 2015","6.8818","6.9189","6.9240","6.8634","-0.55%"
"May 19, 2015","6.9201","7.0193","7.0286","6.8997","-1.43%"
"May 18, 2015","7.0204","7.1055","7.1066","7.0088","-1.23%"
"May 15, 2015","7.1076","7.0744","7.1169","7.0260","0.45%"
"May 14, 2015","7.0759","7.0462","7.0989","7.0335","0.41%"
"May 13, 2015","7.0469","6.9617","7.0636","6.9494","1.22%"
"May 12, 2015","6.9620","6.9251","7.0023","6.9120","0.51%"
"May 11, 2015","6.9268","6.9509","6.9588","6.9102","-0.44%"
"May 08, 2015","6.9573","6.9914","7.0100","6.9391","-0.50%"
"May 07, 2015","6.9926","7.0346","7.0708","6.9734","-0.67%"
"May 06, 2015","7.0396","6.9406","7.0514","6.9333","1.40%"
"May 05, 2015","6.9421","6.9194","6.9650","6.8661","0.31%"
"May 04, 2015","6.9206","6.9460","6.9684","6.9045","-0.40%"
"May 01, 2015","6.9481","6.9590","7.0033","6.9299","-0.21%"
"Apr 30, 2015","6.9624","6.8981","6.9896","6.8682","0.89%"
"Apr 29, 2015","6.9008","6.8114","6.9367","6.7989","1.29%"
"Apr 28, 2015","6.8129","6.7732","6.8191","6.7389","0.61%"
"Apr 27, 2015","6.7716","6.7318","6.7958","6.7212","0.55%"
"Apr 24, 2015","6.7348","6.7065","6.7538","6.6818","0.38%"
"Apr 23, 2015","6.7092","6.6419","6.7222","6.6108","0.98%"
"Apr 22, 2015","6.6440","6.6562","6.6905","6.6314","-0.20%"
"Apr 21, 2015","6.6571","6.6569","6.6869","6.6072","-0.02%"
"Apr 20, 2015","6.6586","6.7058","6.7094","6.6414","-0.59%"
"Apr 17, 2015","6.6980","6.6655","6.7247","6.6493","0.45%"
"Apr 16, 2015","6.6680","6.6274","6.7033","6.5806","0.55%"
"Apr 15, 2015","6.6312","6.6169","6.6412","6.5573","0.21%"
"Apr 14, 2015","6.6175","6.5664","6.6516","6.5431","0.73%"
"Apr 13, 2015","6.5695","6.5805","6.6007","6.5378","-0.21%"
"Apr 10, 2015","6.5835","6.6133","6.6354","6.5600","-0.47%"
"Apr 09, 2015","6.6148","6.6858","6.6927","6.5996","-1.07%"
"Apr 08, 2015","6.6866","6.6992","6.7536","6.6752","-0.22%"
"Apr 07, 2015","6.7016","6.7621","6.7828","6.6924","-0.94%"
"Apr 06, 2015","6.7655","6.8049","6.8361","6.7559","-0.50%"
"Apr 03, 2015","6.7992","6.7427","6.8302","6.7280","0.81%"
"Apr 02, 2015","6.7445","6.6699","6.7582","6.6611","1.09%"
"Apr 01, 2015","6.6720","6.6534","6.6949","6.6419","0.29%"
"Mar 31, 2015","6.6527","6.7229","6.7321","6.6404","-1.07%"
"Mar 30, 2015","6.7247","6.7657","6.7725","6.7086","-0.63%"
"Mar 27, 2015","6.7672","6.7593","6.8051","6.7083","0.11%"
"Mar 26, 2015","6.7599","6.8129","6.8635","6.7413","-0.82%"
"Mar 25, 2015","6.8156","6.7773","6.8436","6.7624","0.53%"
"Mar 24, 2015","6.7800","6.8007","6.8452","6.7562","-0.33%"
"Mar 23, 2015","6.8022","6.7223","6.8183","6.6846","1.29%"
"Mar 20, 2015","6.7153","6.6038","6.7531","6.5912","1.67%"
"Mar 19, 2015","6.6049","6.7677","6.7993","6.5747","-2.43%"
"Mar 18, 2015","6.7692","6.6221","6.8477","6.5952","2.21%"
"Mar 17, 2015","6.6229","6.6164","6.6560","6.5982","0.07%"
"Mar 16, 2015","6.6185","6.5664","6.6517","6.5439","0.75%"
"Mar 13, 2015","6.5693","6.6590","6.6626","6.5464","-1.37%"
"Mar 12, 2015","6.6604","6.6032","6.6905","6.5714","0.84%"
"Mar 11, 2015","6.6048","6.6979","6.7121","6.5800","-1.41%"
"Mar 10, 2015","6.6991","6.7965","6.8002","6.6942","-1.45%"
"Mar 09, 2015","6.7980","6.7817","6.8325","6.7761","0.10%"
"Mar 06, 2015","6.7914","6.9118","6.9146","6.7880","-1.74%"
"Mar 05, 2015","6.9118","6.9454","6.9651","6.8836","-0.51%"
"Mar 04, 2015","6.9472","7.0107","7.0194","6.9347","-0.93%"
"Mar 03, 2015","7.0122","7.0127","7.0392","6.9975","-0.05%"
"Mar 02, 2015","7.0155","7.0131","7.0512","6.9955","-0.05%"
"Feb 27, 2015","7.0192","7.0075","7.0518","7.0038","0.15%"
"Feb 26, 2015","7.0087","7.1097","7.1232","6.9981","-1.45%"
"Feb 25, 2015","7.1116","7.0921","7.1281","7.0890","0.25%"
"Feb 24, 2015","7.0939","7.0890","7.1058","7.0596","0.07%"
"Feb 23, 2015","7.0886","7.1190","7.1398","7.0639","-0.42%"
"Feb 20, 2015","7.1186","7.1096","7.1499","7.0539","0.12%"
"Feb 19, 2015","7.1099","7.1277","7.1624","7.1015","-0.27%"
"Feb 18, 2015","7.1292","7.1365","7.1417","7.0877","-0.13%"
"Feb 17, 2015","7.1383","7.0931","7.1621","7.0731","0.63%"
"Feb 16, 2015","7.0937","7.1035","7.1422","7.0712","-0.16%"
"Feb 13, 2015","7.1049","7.1188","7.1426","7.0998","-0.22%"
"Feb 12, 2015","7.1206","7.0743","7.1331","7.0543","0.64%"
"Feb 11, 2015","7.0751","7.0636","7.0851","7.0400","0.14%"
"Feb 10, 2015","7.0651","7.0731","7.0867","7.0343","-0.13%"
"Feb 09, 2015","7.0743","7.0639","7.0962","7.0394","0.13%"
"Feb 06, 2015","7.0654","7.1737","7.1827","7.0614","-1.53%"
"Feb 05, 2015","7.1755","7.0862","7.1899","7.0606","1.22%"
"Feb 04, 2015","7.0889","7.1828","7.1867","7.0687","-1.33%"
"Feb 03, 2015","7.1846","7.0988","7.2177","7.0776","1.20%"
"Feb 02, 2015","7.0997","7.0507","7.1134","7.0482","0.63%"
"Jan 30, 2015","7.0553","7.0702","7.1034","7.0476","-0.22%"
"Jan 29, 2015","7.0711","7.0509","7.1017","7.0357","0.26%"
"Jan 28, 2015","7.0527","7.1045","7.1115","7.0434","-0.74%"
"Jan 27, 2015","7.1054","7.0271","7.1323","7.0150","1.09%"
"Jan 26, 2015","7.0289","6.9653","7.0645","6.9117","0.69%"
"Jan 23, 2015","6.9808","7.0553","7.0746","6.9211","-1.08%"
"Jan 22, 2015","7.0572","7.2106","7.2316","7.0255","-2.14%"
"Jan 21, 2015","7.2118","7.1768","7.2528","7.1706","0.48%"
"Jan 20, 2015","7.1775","7.2165","7.2216","7.1700","-0.56%"
"Jan 19, 2015","7.2180","7.1679","7.2398","7.1648","0.51%"
"Jan 16, 2015","7.1812","7.1955","7.2339","7.1120","-0.21%"
"Jan 15, 2015","7.1964","7.3029","7.3087","7.1565","-1.48%"
"Jan 14, 2015","7.3047","7.2951","7.3394","7.2651","0.12%"
"Jan 13, 2015","7.2960","7.3397","7.3545","7.2827","-0.61%"
"Jan 12, 2015","7.3405","7.3490","7.3710","7.3099","-0.16%"
"Jan 09, 2015","7.3521","7.3273","7.3565","7.3018","0.32%"
"Jan 08, 2015","7.3285","7.3540","7.3608","7.3037","-0.38%"
"Jan 07, 2015","7.3561","7.3860","7.3906","7.3310","-0.41%"
"Jan 06, 2015","7.3866","7.4218","7.4320","7.3823","-0.50%"
"Jan 05, 2015","7.4234","7.4461","7.4514","7.3711","-0.34%"
"Jan 02, 2015","7.4489","7.5094","7.5159","7.4449","-0.84%"
"Jan 01, 2015","7.5119","7.5063","7.5138","7.5026","0.05%"
"Dec 31, 2014","7.5084","7.5373","7.5511","7.5045","-0.42%"
"Dec 30, 2014","7.5401","7.5594","7.5802","7.5309","-0.28%"
"Dec 29, 2014","7.5616","7.5661","7.6045","7.5538","-0.05%"
"Dec 26, 2014","7.5651","7.5734","7.5873","7.5574","-0.12%"
"Dec 25, 2014","7.5743","7.5783","7.5948","7.5607","-0.06%"
"Dec 24, 2014","7.5792","7.5772","7.5960","7.5721","0.01%"
"Dec 23, 2014","7.5784","7.6080","7.6244","7.5728","-0.41%"
"Dec 22, 2014","7.6093","7.6035","7.6361","7.5985","0.04%"
"Dec 19, 2014","7.6060","7.6339","7.6558","7.5997","-0.38%"
"Dec 18, 2014","7.6351","7.6471","7.6796","7.6208","-0.18%"
"Dec 17, 2014","7.6490","7.7418","7.7479","7.6341","-1.23%"
"Dec 16, 2014","7.7440","7.6973","7.7806","7.6948","0.58%"
"Dec 15, 2014","7.6994","7.7089","7.7248","7.6836","-0.14%"
"Dec 12, 2014","7.7101","7.6801","7.7255","7.6589","0.38%"
"Dec 11, 2014","7.6807","7.6870","7.7193","7.6534","-0.10%"
"Dec 10, 2014","7.6885","7.6533","7.6892","7.6313","0.41%"
"Dec 09, 2014","7.6573","7.6021","7.7025","7.5928","0.71%"
"Dec 08, 2014","7.6033","7.5500","7.6199","7.5488","0.63%"
"Dec 05, 2014","7.5558","7.6182","7.6277","7.5463","-0.83%"
"Dec 04, 2014","7.6188","7.5711","7.6674","7.5572","0.63%"
"Dec 03, 2014","7.5714","7.6131","7.6221","7.5638","-0.57%"
"Dec 02, 2014","7.6149","7.6703","7.6764","7.6094","-0.74%"
"Dec 01, 2014","7.6715","7.6485","7.6943","7.6332","0.29%"
"Nov 28, 2014","7.6494","7.6529","7.6740","7.6312","-0.05%"
"Nov 27, 2014","7.6536","7.6763","7.6877","7.6510","-0.31%"
"Nov 26, 2014","7.6775","7.6534","7.6935","7.6376","0.29%"
"Nov 25, 2014","7.6550","7.6409","7.6624","7.6080","0.17%"
"Nov 24, 2014","7.6418","7.5796","7.6430","7.5679","0.69%"
"Nov 21, 2014","7.5891","7.6770","7.6952","7.5777","-1.17%"
"Nov 20, 2014","7.6786","7.6812","7.7015","7.6556","-0.05%"
"Nov 19, 2014","7.6824","7.6730","7.7105","7.6539","0.11%"
"Nov 18, 2014","7.6743","7.6240","7.6798","7.6191","0.65%"
"Nov 17, 2014","7.6247","7.6766","7.7049","7.6203","-0.67%"
"Nov 14, 2014","7.6763","7.6401","7.6916","7.5981","0.45%"
"Nov 13, 2014","7.6416","7.6191","7.6514","7.6106","0.28%"
"Nov 12, 2014","7.6204","7.6397","7.6565","7.6063","-0.26%"
"Nov 11, 2014","7.6403","7.5998","7.6556","7.5895","0.52%"
"Nov 10, 2014","7.6010","7.6231","7.6555","7.5974","-0.32%"
"Nov 07, 2014","7.6256","7.5620","7.6360","7.5590","0.82%"
"Nov 06, 2014","7.5635","7.6327","7.6613","7.5559","-0.92%"
"Nov 05, 2014","7.6339","7.6713","7.6835","7.6150","-0.50%"
"Nov 04, 2014","7.6719","7.6356","7.6920","7.6350","0.46%"
"Nov 03, 2014","7.6371","7.6497","7.6537","7.6044","-0.24%"
"Oct 31, 2014","7.6558","7.7110","7.7146","7.6307","-0.73%"
"Oct 30, 2014","7.7122","7.7178","7.7245","7.6706","-0.10%"
"Oct 29, 2014","7.7200","7.7837","7.8050","7.7172","-0.83%"
"Oct 28, 2014","7.7849","7.7661","7.8032","7.7531","0.23%"
"Oct 27, 2014","7.7670","7.7567","7.7829","7.7453","0.21%"
"Oct 24, 2014","7.7506","7.7375","7.7659","7.7283","0.15%"
"Oct 23, 2014","7.7390","7.7380","7.7585","7.7173","0.00%"
"Oct 22, 2014","7.7390","7.7822","7.7943","7.7301","-0.57%"
"Oct 21, 2014","7.7832","7.8378","7.8588","7.7804","-0.69%"
"Oct 20, 2014","7.8375","7.8121","7.8485","7.7943","0.28%"
"Oct 17, 2014","7.8157","7.8430","7.8616","7.8029","-0.36%"
"Oct 16, 2014","7.8436","7.8613","7.8687","7.7787","-0.26%"
"Oct 15, 2014","7.8638","7.7530","7.8938","7.7309","1.41%"
"Oct 14, 2014","7.7543","7.8100","7.8217","7.7414","-0.74%"
"Oct 13, 2014","7.8118","7.7469","7.8173","7.7358","0.90%"
"Oct 10, 2014","7.7423","7.7788","7.7974","7.7273","-0.48%"
"Oct 09, 2014","7.7794","7.8155","7.8437","7.7623","-0.49%"
"Oct 08, 2014","7.8174","7.7763","7.8266","7.7456","0.51%"
"Oct 07, 2014","7.7778","7.7677","7.7857","7.7235","0.12%"
"Oct 06, 2014","7.7686","7.6774","7.7821","7.6744","1.10%"
"Oct 03, 2014","7.6842","7.7750","7.7812","7.6725","-1.19%"
"Oct 02, 2014","7.7765","7.7468","7.7949","7.7412","0.35%"
"Oct 01, 2014","7.7492","7.7523","7.7590","7.7234","-0.06%"
"Sep 30, 2014","7.7541","7.7994","7.8072","7.7155","-0.61%"
"Sep 29, 2014","7.8013","7.7710","7.8204","7.7593","0.38%"
"Sep 26, 2014","7.7719","7.8228","7.8304","7.7655","-0.66%"
"Sep 25, 2014","7.8237","7.8394","7.8441","7.7929","-0.24%"
"Sep 24, 2014","7.8426","7.8827","7.8953","7.8357","-0.54%"
"Sep 23, 2014","7.8852","7.8893","7.9196","7.8815","-0.07%"
"Sep 22, 2014","7.8905","7.8755","7.8996","7.8678","0.15%"
"Sep 19, 2014","7.8784","7.9341","7.9394","7.8755","-0.72%"
"Sep 18, 2014","7.9354","7.8966","7.9403","7.8775","0.47%"
"Sep 17, 2014","7.8981","7.9639","7.9697","7.8880","-0.84%"
"Sep 16, 2014","7.9653","7.9453","7.9868","7.9428","0.21%"
"Sep 15, 2014","7.9487","7.9594","7.9649","7.9268","-0.06%"
"Sep 12, 2014","7.9536","7.9218","7.9628","7.9156","0.38%"
"Sep 11, 2014","7.9236","7.9154","7.9395","7.9051","0.08%"
"Sep 10, 2014","7.9173","7.9372","7.9489","7.8946","-0.27%"
"Sep 09, 2014","7.9390","7.9181","7.9525","7.8883","0.25%"
"Sep 08, 2014","7.9194","7.9464","7.9600","7.9089","-0.41%"
"Sep 05, 2014","7.9523","7.9448","7.9744","7.9307","0.08%"
"Sep 04, 2014","7.9463","8.0727","8.0785","7.9295","-1.61%"
"Sep 03, 2014","8.0761","8.0723","8.0822","8.0603","0.02%"
"Sep 02, 2014","8.0745","8.0626","8.0764","8.0565","0.14%"
"Sep 01, 2014","8.0632","8.0701","8.0743","8.0541","-0.06%"
"Aug 29, 2014","8.0678","8.0943","8.1071","8.0658","-0.37%"
"Aug 28, 2014","8.0981","8.1038","8.1219","8.0820","-0.08%"
"Aug 27, 2014","8.1048","8.1006","8.1159","8.0862","0.03%"
"Aug 26, 2014","8.1023","8.1177","8.1329","8.0981","-0.21%"
"Aug 25, 2014","8.1192","8.1304","8.1319","8.1082","-0.34%"
"Aug 22, 2014","8.1468","8.1691","8.1883","8.1310","-0.29%"
"Aug 21, 2014","8.1704","8.1404","8.1747","8.1348","0.35%"
"Aug 20, 2014","8.1419","8.1783","8.1873","8.1367","-0.47%"
"Aug 19, 2014","8.1802","8.2076","8.2108","8.1740","-0.35%"
"Aug 18, 2014","8.2089","8.2321","8.2374","8.2009","-0.34%"
"Aug 15, 2014","8.2367","8.2221","8.2446","8.2107","0.17%"
"Aug 14, 2014","8.2225","8.2218","8.2502","8.2118","-0.02%"
"Aug 13, 2014","8.2240","8.2320","8.2554","8.2089","-0.11%"
"Aug 12, 2014","8.2330","8.2355","8.2371","8.2110","-0.04%"
"Aug 11, 2014","8.2367","8.2486","8.2585","8.2312","-0.23%"
"Aug 08, 2014","8.2561","8.2334","8.2696","8.2152","0.26%"
"Aug 07, 2014","8.2347","8.2467","8.2538","8.2174","-0.16%"
"Aug 06, 2014","8.2476","8.2530","8.2565","8.2152","-0.08%"
"Aug 05, 2014","8.2539","8.2915","8.2936","8.2419","-0.47%"
"Aug 04, 2014","8.2928","8.2963","8.3035","8.2828","-0.08%"
"Aug 01, 2014","8.2998","8.2666","8.3091","8.2605","0.41%"
"Jul 31, 2014","8.2663","8.2669","8.2762","8.2542","-0.02%"
"Jul 30, 2014","8.2679","8.2861","8.2940","8.2478","-0.24%"
"Jul 29, 2014","8.2881","8.3147","8.3166","8.2824","-0.34%"
"Jul 28, 2014","8.3163","8.3149","8.3202","8.3041","0.00%"
"Jul 25, 2014","8.3163","8.3395","8.3520","8.3087","-0.29%"
"Jul 24, 2014","8.3405","8.3440","8.3535","8.3196","-0.07%"
"Jul 23, 2014","8.3467","8.3510","8.3568","8.3391","-0.07%"
"Jul 22, 2014","8.3526","8.3962","8.4002","8.3473","-0.53%"
"Jul 21, 2014","8.3972","8.3963","8.4090","8.3887","0.01%"
"Jul 18, 2014","8.3960","8.3900","8.4029","8.3739","0.05%"
"Jul 17, 2014","8.3919","8.3896","8.4014","8.3838","0.01%"
"Jul 16, 2014","8.3912","8.4217","8.4286","8.3865","-0.41%"
"Jul 15, 2014","8.4255","8.4518","8.4640","8.4174","-0.32%"
"Jul 14, 2014","8.4526","8.4372","8.4654","8.4325","0.12%"
"Jul 11, 2014","8.4424","8.4401","8.4524","8.4304","0.00%"
"Jul 10, 2014","8.4420","8.4578","8.4627","8.4277","-0.21%"
"Jul 09, 2014","8.4598","8.4402","8.4616","8.4308","0.21%"
"Jul 08, 2014","8.4421","8.4394","8.4452","8.4253","0.02%"
"Jul 07, 2014","8.4406","8.4341","8.4443","8.4162","0.07%"
"Jul 04, 2014","8.4347","8.4539","8.4564","8.4258","-0.24%"
"Jul 03, 2014","8.4552","8.4818","8.4912","8.4445","-0.34%"
"Jul 02, 2014","8.4840","8.4791","8.4997","8.4706","0.03%"
"Jul 01, 2014","8.4813","8.4933","8.4974","8.4772","-0.15%"
"Jun 30, 2014","8.4942","8.4845","8.4980","8.4580","0.08%"
"Jun 27, 2014","8.4876","8.4696","8.4895","8.4615","0.19%"
"Jun 26, 2014","8.4718","8.4961","8.5008","8.4478","-0.30%"
"Jun 25, 2014","8.4974","8.4776","8.5111","8.4733","0.23%"
"Jun 24, 2014","8.4777","8.4679","8.4920","8.4609","0.09%"
"Jun 23, 2014","8.4701","8.4603","8.4794","8.4486","0.06%"
"Jun 20, 2014","8.4650","8.4754","8.4886","8.4416","-0.14%"
"Jun 19, 2014","8.4769","8.4709","8.5020","8.4532","0.06%"
"Jun 18, 2014","8.4719","8.4341","8.4744","8.4300","0.44%"
"Jun 17, 2014","8.4347","8.4492","8.4591","8.4273","-0.21%"
"Jun 16, 2014","8.4528","8.4033","8.4565","8.3991","0.52%"
"Jun 13, 2014","8.4092","8.4253","8.4365","8.3939","-0.22%"
"Jun 12, 2014","8.4279","8.4267","8.4410","8.3998","-0.01%"
"Jun 11, 2014","8.4285","8.4317","8.4441","8.4166","-0.06%"
"Jun 10, 2014","8.4333","8.4816","8.4838","8.4223","-0.59%"
"Jun 09, 2014","8.4831","8.5266","8.5318","8.4741","-0.52%"
"Jun 06, 2014","8.5273","8.5441","8.5498","8.5116","-0.23%"
"Jun 05, 2014","8.5468","8.4973","8.5537","8.4452","0.55%"
"Jun 04, 2014","8.4999","8.5218","8.5257","8.4954","-0.28%"
"Jun 03, 2014","8.5235","8.4936","8.5360","8.4911","0.34%"
"Jun 02, 2014","8.4950","8.5167","8.5256","8.4873","-0.25%"
"May 30, 2014","8.5165","8.4830","8.5284","8.4811","0.37%"
